id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
164890123,2023-05-31 18:06:40,2023-05-31,2023-05-31 23:06:40 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-31 23:07:50 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/164890123,https://inaturalist-open-data.s3.amazonaws.com/photos/285355893/medium.jpeg,,"",,1,0,false,2,30.304419715,-97.6333710551,green antelopehorns,Asclepias viridis,green antelopehorns,Plantae,60946,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Asclepiadoideae,,Asclepiadeae,Asclepiadinae,Asclepias,,Asclepias viridis,,,,
164892425,2023-05-31 18:23:20,2023-05-31,2023-05-31 23:23:20 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-31 23:27:44 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/164892425,https://inaturalist-open-data.s3.amazonaws.com/photos/285360729/medium.jpeg,,"",,2,0,false,2,30.3061662102,-97.6340331417,American basketflower,Plectocephalus americanus,American basketflower,Plantae,699778,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Centaureinae,Plectocephalus,,Plectocephalus americanus,,,,
164893249,2023-05-31 18:33:00,2023-05-31,2023-05-31 23:33:00 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-31 23:33:46 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/164893249,https://inaturalist-open-data.s3.amazonaws.com/photos/285361841/medium.jpeg,,"",,1,0,false,2,30.305790659,-97.6329484396,lotebush,Sarcomphalus obtusifolius,lotebush,Plantae,867172,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Paliureae,,Sarcomphalus,,Sarcomphalus obtusifolius,,,,
165407393,2023-06-03 18:38:21,2023-06-03,2023-06-03 23:38:21 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-03 23:40:14 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/165407393,https://inaturalist-open-data.s3.amazonaws.com/photos/286317858/medium.jpeg,,"",,1,0,false,2,30.3804548923,-97.7736710384,Golden Wave Tickseed,Coreopsis basalis,Golden Wave Tickseed,Plantae,160885,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Coreopsideae,,Coreopsis,,Coreopsis basalis,,,,
165586572,Sun Jun 04 2023 15:24:17 GMT -0500 (GMT-5),2023-06-04,2023-06-04 20:24:17 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-04 20:24:48 UTC,2024-01-21 16:54:45 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/165586572,https://inaturalist-open-data.s3.amazonaws.com/photos/286648265/medium.jpeg,,"",,2,0,false,333,30.2064819336,-97.8185958862,Giant Walkingstick,Megaphasma denticrus,Giant Walkingstick,Insecta,52766,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Phasmida,Verophasmatodea,,Diapheromeridae,Diapheromerinae,,Diapheromerini,,Megaphasma,,Megaphasma denticrus,,,,
165611276,2023-06-03,2023-06-03,,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-04 22:29:17 UTC,2024-01-11 11:53:56 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/165611276,https://inaturalist-open-data.s3.amazonaws.com/photos/286693696/medium.jpeg,,"","",1,0,false,2,30.381188,-97.772863,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Lagomorpha,,,Leporidae,,,,,Sylvilagus,,Sylvilagus floridanus,,,,
165845617,2023/06/05 4:28 PM,2023-06-05,2023-06-05 21:28:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-06 04:10:58 UTC,2023-06-07 18:12:26 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/165845617,https://inaturalist-open-data.s3.amazonaws.com/photos/287130003/medium.jpg,,"",on mailbox,2,0,false,,30.2068361111,-97.8187055556,North American Wheel Bug,Arilus cristatus,North American Wheel Bug,Insecta,48957,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Reduvioidea,Reduviidae,Harpactorinae,,Harpactorini,,Arilus,,Arilus cristatus,,,,
166683224,2023-06-10 17:16:48,2023-06-10,2023-06-10 22:16:48 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-10 22:17:27 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/166683224,https://inaturalist-open-data.s3.amazonaws.com/photos/288664307/medium.jpeg,,"",,1,0,false,2,30.262908,-97.7743717,eastern poison ivy,Toxicodendron radicans,eastern poison ivy,Plantae,58732,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Toxicodendron,,Toxicodendron radicans,,,,
166686136,2023-06-10 17:32:37,2023-06-10,2023-06-10 22:32:37 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-10 22:35:04 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/166686136,https://inaturalist-open-data.s3.amazonaws.com/photos/288670056/medium.jpeg,,"",,1,0,false,2,30.2630686,-97.7739169,Browne's Savory,Clinopodium brownei,Browne's Savory,Plantae,132127,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Clinopodium,,Clinopodium brownei,,,,
166697496,2023-06-10 18:43:44,2023-06-10,2023-06-10 23:43:44 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-10 23:44:31 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/166697496,https://inaturalist-open-data.s3.amazonaws.com/photos/288692168/medium.jpeg,,"",,1,0,false,2,30.2628705371,-97.7765959874,Hairy Hexagonia,Hexagonia hydnoides,Hairy Hexagonia,Fungi,202438,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Hexagonia,,Hexagonia hydnoides,,,,
166926229,2023-06-11 18:36:27,2023-06-11,2023-06-11 23:36:27 UTC,Central Time (US & Canada),214583,jeweliidae,Jewel Tomasula,2023-06-12 00:31:42 UTC,2023-06-12 00:52:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/166926229,https://inaturalist-open-data.s3.amazonaws.com/photos/289106253/medium.jpeg,,"",,1,0,false,2,30.2301055556,-97.875775,Resh Cicada,Megatibicen resh,Resh Cicada,Insecta,740122,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cicadoidea,Cicadidae,Cicadinae,,Cryptotympanini,Cryptotympanina,Megatibicen,,Megatibicen resh,,,,
167020681,2023-06-12 09:17:58,2023-06-12,2023-06-12 14:17:58 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-12 14:55:34 UTC,2023-06-12 17:23:12 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/167020681,https://inaturalist-open-data.s3.amazonaws.com/photos/289284322/medium.jpeg,,"",Two dashed off the trail as I approached ,2,0,false,2,30.2071861111,-97.8188833333,Loamy-ground Tiger Beetle,Dromochorus belfragei,Loamy-ground Tiger Beetle,Insecta,497360,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Cicindelinae,,Cicindelini,Cicindelina,Dromochorus,,Dromochorus belfragei,,,,
167985273,2023-06-17 18:25:53,2023-06-17,2023-06-17 23:25:53 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-17 23:32:15 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/167985273,https://inaturalist-open-data.s3.amazonaws.com/photos/291068144/medium.jpeg,,"",,2,0,false,2,30.2635828312,-97.775271479,marsh fleabane,Pluchea odorata,marsh fleabane,Plantae,60146,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Inuleae,Plucheinae,Pluchea,,Pluchea odorata,,,,
168356595,2023/06/18 8:23 PM,2023-06-18,2023-06-19 01:23:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-19 19:34:14 UTC,2023-06-20 19:21:39 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/168356595,https://inaturalist-open-data.s3.amazonaws.com/photos/291745007/medium.jpeg,,"",,2,0,false,,30.206602727,-97.8186220079,abejorro zumbador,Bombus sonorus,Sonoran Bumble Bee,Insecta,57690,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus sonorus,,,,
168565334,2023-06-20 17:34:38,2023-06-20,2023-06-20 22:34:38 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-20 22:35:07 UTC,2024-02-03 01:54:41 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/168565334,https://inaturalist-open-data.s3.amazonaws.com/photos/292147929/medium.jpeg,,"",,1,0,false,2,30.263122078,-97.7760558575,common hoptree,Ptelea trifoliata,common hoptree,Plantae,50625,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Rutaceae,Zanthoxyloideae,,,,Ptelea,,Ptelea trifoliata,,,,
168756976,2023/06/21 9:46 AM,2023-06-21,2023-06-21 14:46:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-22 01:38:08 UTC,2023-08-15 02:57:38 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/168756976,https://inaturalist-open-data.s3.amazonaws.com/photos/292506642/medium.jpg,,"","",2,0,false,,30.206627,-97.818611,Promachus painteri,Promachus painteri,,Insecta,205635,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Asilinae,,Apocleini,,Promachus,,Promachus painteri,,,,
168757188,2023/06/21 9:49 AM,2023-06-21,2023-06-21 14:49:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-22 01:40:11 UTC,2023-08-26 14:26:42 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/168757188,https://inaturalist-open-data.s3.amazonaws.com/photos/292506875/medium.jpg,,"",,1,0,false,,30.2071111111,-97.818825,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Heliconiinae,,Heliconiini,,Dione,,Dione vanillae,,,,
168890657,2023-06-22 15:54:59,2023-06-22,2023-06-22 20:54:59 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-22 20:56:17 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/168890657,https://inaturalist-open-data.s3.amazonaws.com/photos/292749272/medium.jpeg,,"",,2,0,false,2,30.3113914048,-97.6128112525,green antelopehorns,Asclepias viridis,green antelopehorns,Plantae,60946,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Asclepiadoideae,,Asclepiadeae,Asclepiadinae,Asclepias,,Asclepias viridis,,,,
168892260,2023-06-22 16:06:31,2023-06-22,2023-06-22 21:06:31 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-22 21:07:24 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/168892260,https://inaturalist-open-data.s3.amazonaws.com/photos/292752248/medium.jpeg,,"",,1,0,false,2,30.3113873396,-97.6119021513,green antelopehorns,Asclepias viridis,green antelopehorns,Plantae,60946,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Asclepiadoideae,,Asclepiadeae,Asclepiadinae,Asclepias,,Asclepias viridis,,,,
168900925,2023-06-22 17:06:01,2023-06-22,2023-06-22 22:06:01 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-22 22:06:48 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/168900925,https://inaturalist-open-data.s3.amazonaws.com/photos/292768657/medium.jpeg,,"",,1,0,false,2,30.3083646577,-97.6075879019,honey mesquite,Neltuma glandulosa,honey mesquite,Plantae,1493134,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Mimosoideae,,,,Neltuma,,Neltuma glandulosa,,,,
169077174,2023-06-23 17:25:50,2023-06-23,2023-06-23 22:25:50 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-23 22:26:47 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/169077174,https://inaturalist-open-data.s3.amazonaws.com/photos/293093891/medium.jpeg,,"",,1,0,false,2,30.3783213627,-97.7789254859,heart leaf peppervine,Ampelopsis cordata,heart leaf peppervine,Plantae,135393,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Vitales,,,Vitaceae,,,,,Ampelopsis,,Ampelopsis cordata,,,,
169077400,2023-06-23 17:27:09,2023-06-23,2023-06-23 22:27:09 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-23 22:27:57 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/169077400,https://inaturalist-open-data.s3.amazonaws.com/photos/293094257/medium.jpeg,,"",,1,0,false,2,30.3782042675,-97.7786851767,peppervine,Nekemias arborea,peppervine,Plantae,551846,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Vitales,,,Vitaceae,,,,,Nekemias,,Nekemias arborea,,,,
169079857,2023-06-23 17:44:10,2023-06-23,2023-06-23 22:44:10 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-23 22:45:46 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/169079857,https://inaturalist-open-data.s3.amazonaws.com/photos/293099231/medium.jpeg,,"",,1,0,false,2,30.3789899033,-97.78020381,Devil's Shoestring,Nolina lindheimeriana,Devil's Shoestring,Plantae,165723,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Nolinoideae,,Nolineae,,Nolina,,Nolina lindheimeriana,,,,
169251758,2023/06/24 3:19 PM,2023-06-24,2023-06-24 20:19:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-24 20:39:46 UTC,2024-03-09 07:33:27 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/169251758,https://inaturalist-open-data.s3.amazonaws.com/photos/293410718/medium.jpeg,,"",,2,0,false,,30.206449055,-97.8186129767,Tawny Emperor,Asterocampa clyton,Tawny Emperor,Insecta,58587,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Apaturinae,,,,Asterocampa,,Asterocampa clyton,,,,
169252085,2023/06/24 3:20 PM,2023-06-24,2023-06-24 20:20:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-24 20:41:09 UTC,2024-03-09 07:33:21 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/169252085,https://inaturalist-open-data.s3.amazonaws.com/photos/293411066/medium.jpeg,,"",,2,0,false,,30.2064194131,-97.8185829553,Question Mark,Polygonia interrogationis,Question Mark,Insecta,58579,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Polygonia,,Polygonia interrogationis,,,,
169278326,2023-06-24 18:08:16,2023-06-24,2023-06-24 23:08:16 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-24 23:10:39 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/169278326,https://inaturalist-open-data.s3.amazonaws.com/photos/293458775/medium.jpeg,,"",,1,0,false,2,30.3783858614,-97.7793976385,eastern black walnut,Juglans nigra,eastern black walnut,Plantae,54504,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Juglandaceae,,,,,Juglans,,Juglans nigra,,,,
169490724,2023-06-25 18:17:51-05:00,2023-06-25,2023-06-25 23:17:51 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-06-25 23:18:32 UTC,2024-03-04 02:16:02 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/169490724,https://inaturalist-open-data.s3.amazonaws.com/photos/293849282/medium.jpg,,"","",1,0,false,3,30.2666743945,-97.7624906355,Mexican Plum,Prunus mexicana,Mexican Plum,Plantae,128755,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,Prunus mexicana,,,,
170190801,2023/06/25 6:40 PM,2023-06-25,2023-06-25 23:40:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-06-29 22:51:21 UTC,2024-03-09 01:05:16 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/170190801,https://inaturalist-open-data.s3.amazonaws.com/photos/295147651/medium.jpeg,,"",,2,0,false,,30.2064256311,-97.818604555,Question Mark,Polygonia interrogationis,Question Mark,Insecta,58579,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Polygonia,,Polygonia interrogationis,,,,
172430198,2023-07-11 18:36:27-05:00,2023-07-11,2023-07-11 23:36:27 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-07-12 00:23:58 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/172430198,https://inaturalist-open-data.s3.amazonaws.com/photos/308528705/medium.jpg,,"","",1,0,false,3,30.2630638497,-97.7797072955,snake apple,Ibervillea lindheimeri,snake apple,Plantae,164029,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cucurbitales,,,Cucurbitaceae,,,Coniandreae,,Ibervillea,,Ibervillea lindheimeri,,,,
175452775,2023/07/27 1:27 AM,2023-07-27,2023-07-27 06:27:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-07-28 23:34:26 UTC,2023-09-29 00:50:39 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/175452775,https://inaturalist-open-data.s3.amazonaws.com/photos/304921849/medium.jpeg,,"",front yard,3,0,false,,30.2066104773,-97.8186201567,Southern Yellowjacket,Vespula squamosa,Southern Yellowjacket,Insecta,233560,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespula,,Vespula squamosa,,,,
178263449,2023-08-13 16:48:21-05:00,2023-08-13,2023-08-13 21:48:21 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-08-13 21:48:33 UTC,2024-01-24 17:53:43 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/178263449,https://inaturalist-open-data.s3.amazonaws.com/photos/312382041/medium.jpg,,"","",1,0,false,3,30.2627833085,-97.7710973968,Brasil,Condalia hookeri,Brasil,Plantae,155506,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Rhamneae,,Condalia,,Condalia hookeri,,,,
179422220,2023-08-20 16:27:38-05:00,2023-08-20,2023-08-20 21:27:38 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-08-20 21:33:27 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/179422220,https://inaturalist-open-data.s3.amazonaws.com/photos/312362888/medium.jpg,,"","",1,0,false,3,30.2459901412,-97.6956244289,cardinal flower,Lobelia cardinalis,cardinal flower,Plantae,48038,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Campanulaceae,Lobelioideae,,,,Lobelia,,Lobelia cardinalis,,,,
179736453,2023-08-22 15:57:34,2023-08-22,2023-08-22 20:57:34 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-08-22 20:58:20 UTC,2023-08-25 01:52:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/179736453,https://inaturalist-open-data.s3.amazonaws.com/photos/312962656/medium.jpeg,,"",,2,0,false,2,30.4156814619,-97.7477807758,Lesser Goldfinch,Spinus psaltria,Lesser Goldfinch,Aves,145308,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Spinus,,Spinus psaltria,,,,
182868580,2023-09-11 16:48:31-05:00,2023-09-11,2023-09-11 21:48:31 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-09-11 22:10:13 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/182868580,https://inaturalist-open-data.s3.amazonaws.com/photos/318927256/medium.jpg,,"","",2,0,false,3,30.2893826379,-97.7867800467,autumn clematis,Clematis terniflora,autumn clematis,Plantae,62776,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Clematis,,Clematis terniflora,,,,
182887783,2023/09/09 6:46 PM,2023-09-09,2023-09-09 23:46:00 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-09-12 00:54:01 UTC,2023-09-12 00:55:21 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/182887783,https://inaturalist-open-data.s3.amazonaws.com/photos/318963484/medium.jpeg,,"",,1,0,false,,30.2064192976,-97.8185865318,Nashville Warbler,Leiothlypis ruficapilla,Nashville Warbler,Aves,979753,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Parulidae,,,,,Leiothlypis,,Leiothlypis ruficapilla,,,,
183427888,2023-09-15 18:07:13-05:00,2023-09-15,2023-09-15 23:07:13 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-09-15 23:08:24 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/183427888,https://inaturalist-open-data.s3.amazonaws.com/photos/320012101/medium.jpg,,"","",1,0,false,3,30.2693306567,-97.6766362741,Gum bumelia,Sideroxylon lanuginosum,Gum bumelia,Plantae,128748,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Sapotaceae,,,,,Sideroxylon,,Sideroxylon lanuginosum,,,,
183551344,2023-09-16 14:25:39,2023-09-16,2023-09-16 19:25:39 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-09-16 19:26:16 UTC,2023-09-18 21:13:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183551344,https://inaturalist-open-data.s3.amazonaws.com/photos/320246283/medium.jpeg,,"",,1,0,false,2,30.2748695402,-97.7745418921,boxelder,Acer negundo,boxelder,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer negundo,,,,
183551724,2023-09-16 14:28:38,2023-09-16,2023-09-16 19:28:38 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-09-16 19:29:04 UTC,2023-09-16 22:12:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183551724,https://inaturalist-open-data.s3.amazonaws.com/photos/320247188/medium.jpeg,,"",,1,0,false,2,30.2743263078,-97.7742360971,Heavenly bamboo,Nandina domestica,Heavenly bamboo,Plantae,127010,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Nandinoideae,,,,Nandina,,Nandina domestica,,,,
